intergenic	intergenic*TEL01L_YAL068C	802	1806	CHRI
intergenic	intergenic*YAL068C_YAL067W-A	2170	2479	CHRI
intergenic	intergenic*YAL067W-A_YAL067C	2708	7234	CHRI
intergenic	intergenic*YAL067C_YAL066W	9017	10090	CHRI
intergenic	intergenic*YAL066W_YAL065C	10400	11564	CHRI
intergenic	intergenic*YAL065C_YAL064W-B	11952	12045	CHRI
intergenic	intergenic*YAL064W-B_YAL064C-A	12427	13362	CHRI
intergenic	intergenic*YAL064C-A_YAL064W	13744	21565	CHRI
intergenic	intergenic*YAL064W_YALWdelta1	21851	22229	CHRI
intergenic	intergenic*YAL063C-A_YAL063C	22686	23999	CHRI
intergenic	intergenic*YAL063C_ARS104	27969	30945	CHRI
intergenic	intergenic*ARS104_YAL062W	31184	31566	CHRI
intergenic	intergenic*YAL062W_YAL061W	32941	33447	CHRI
intergenic	intergenic*YAL061W_YAL060W	34702	35154	CHRI
intergenic	intergenic*YAL060W_YAL059C-A	36304	36495	CHRI
intergenic	intergenic*YAL059W_YAL058W	37148	37463	CHRI
intergenic	intergenic*YAL056C-A_YAL056W	39047	39258	CHRI
intergenic	intergenic*YAL056W_ARS105	41902	41991	CHRI
intergenic	intergenic*ARS105_YAL055W	42152	42176	CHRI
intergenic	intergenic*YAL055W_YAL054C	42720	42880	CHRI
intergenic	intergenic*YAL054C_YAL053W	45023	45898	CHRI
intergenic	intergenic*YAL053W_YAL051W	48251	48563	CHRI
intergenic	intergenic*YAL051W_YAL049C	51708	51854	CHRI
intergenic	intergenic*YAL049C_YAL048C	52596	52800	CHRI
intergenic	intergenic*YAL047W-A_YAL047C	54914	54988	CHRI
intergenic	intergenic*YAL047C_YAL046C	56858	57028	CHRI
intergenic	intergenic*YAL046C_YAL045C	57386	57487	CHRI
intergenic	intergenic*YAL044W-A_YAL044C	57851	57949	CHRI
intergenic	intergenic*YAL044C_YAL043C	58463	58694	CHRI
intergenic	intergenic*YAL043C_YAL042C-A	61053	61230	CHRI
intergenic	intergenic*YAL042W_YAL041W	62564	62839	CHRI
intergenic	intergenic*YAL041W_YAL040C	65405	65777	CHRI
intergenic	intergenic*YAL040C_YAL039C	67521	68715	CHRI
intergenic	intergenic*YAL039C_ARS106	69526	70299	CHRI
intergenic	intergenic*ARS106_YAL038W	70470	71785	CHRI
intergenic	intergenic*YAL037C-B_YAL037C-A	73301	73425	CHRI
intergenic	intergenic*YAL037C-A_YAL037W	73519	74019	CHRI
intergenic	intergenic*YAL037W_YAL036C	74824	75042	CHRI
intergenic	intergenic*YAL036C_YAL035W	76153	76426	CHRI
intergenic	intergenic*YAL035W_YAL034C-B	79436	79488	CHRI
intergenic	intergenic*YAL034W-A_YAL034C	80588	80709	CHRI
intergenic	intergenic*YAL034C_YAL033W	81952	82705	CHRI
intergenic	intergenic*YAL033W_YAL032C	83228	83334	CHRI
