ORF	YAL069W	335	649	CHRI
ORF	YAL068W-A	538	792	CHRI
ORF	YAL068C	1807	2169	CHRI
ORF	YAL067W-A	2480	2707	CHRI
ORF	YAL067C	7235	9016	CHRI
ORF	YAL066W	10091	10399	CHRI
ORF	YAL065C	11565	11951	CHRI
ORF	YAL064W-B	12046	12426	CHRI
ORF	YAL064C-A	13363	13743	CHRI
ORF	YAL064W	21566	21850	CHRI
ORF	YAL063C-A	22395	22685	CHRI
ORF	YAL063C	24000	27968	CHRI
ORF	YAL062W	31567	32940	CHRI
ORF	YAL061W	33448	34701	CHRI
ORF	YAL060W	35155	36303	CHRI
ORF	YAL059C-A	36496	36918	CHRI
ORF	YAL059W	36509	37147	CHRI
ORF	YAL058W	37464	38972	CHRI
ORF	YAL056C-A	38696	39046	CHRI
ORF	YAL056W	39259	41901	CHRI
ORF	YAL055W	42177	42719	CHRI
ORF	YAL054C	42881	45022	CHRI
ORF	YAL053W	45899	48250	CHRI
ORF	YAL051W	48564	51707	CHRI
ORF	YAL049C	51855	52595	CHRI
ORF	YAL048C	52801	54789	CHRI
ORF	YAL047W-A	54584	54913	CHRI
ORF	YAL047C	54989	56857	CHRI
ORF	YAL046C	57029	57385	CHRI
ORF	YAL045C	57488	57796	CHRI
ORF	YAL044W-A	57518	57850	CHRI
ORF	YAL044C	57950	58462	CHRI
ORF	YAL043C	58695	61052	CHRI
ORF	YAL042C-A	61231	61608	CHRI
ORF	YAL042W	61316	62563	CHRI
ORF	YAL041W	62840	65404	CHRI
ORF	YAL040C	65778	67520	CHRI
ORF	YAL039C	68716	69525	CHRI
ORF	YAL038W	71786	73288	CHRI
ORF	YAL037C-B	72326	73300	CHRI
ORF	YAL037C-A	73426	73518	CHRI
ORF	YAL037W	74020	74823	CHRI
ORF	YAL036C	75043	76152	CHRI
ORF	YAL035W	76427	79435	CHRI
ORF	YAL034C-B	79489	79842	CHRI
ORF	YAL034W-A	79718	80587	CHRI
ORF	YAL034C	80710	81951	CHRI
ORF	YAL033W	82706	83227	CHRI
ORF	YAL032C	83335	84474	CHRI
ORF	YAL031W-A	84669	84977	CHRI
ORF	YAL031C	84749	87031	CHRI
ORF	YAL030W	87286	87752	CHRI
ORF	YAL029C	87855	92270	CHRI
ORF	YAL028W	92900	94486	CHRI
ORF	YAL027W	94687	95472	CHRI
ORF	YAL026C-A	95386	95823	CHRI
ORF	YAL026C	95630	99697	CHRI
ORF	YAL025C	100225	101145	CHRI
ORF	YAL024C	101565	105872	CHRI
ORF	YAL023C	106272	108551	CHRI
ORF	YAL022C	108877	110430	CHRI
ORF	YAL021C	110846	113359	CHRI
ORF	YAL020C	113614	114615	CHRI
ORF	YAL019W-A	114250	114819	CHRI
ORF	YAL019W	114919	118314	CHRI
ORF	YAL018C	118564	119541	CHRI
ORF	YAL017W	120225	124295	CHRI
ORF	YAL016C-B	124307	124492	CHRI
ORF	YAL016C-A	124755	125069	CHRI
ORF	YAL016W	124879	126786	CHRI
ORF	YAL015C	126903	128102	CHRI
ORF	YAL014C	128252	129019	CHRI
ORF	YAL013W	129270	130487	CHRI
ORF	YAL012W	130799	131983	CHRI
ORF	YAL011W	132199	134076	CHRI
ORF	YAL010C	134184	135665	CHRI
ORF	YAL009W	135854	136633	CHRI
ORF	YAL008W	136914	137510	CHRI
ORF	YAL007C	137698	138345	CHRI
ORF	YAL005C	139503	141431	CHRI
ORF	YAL004W	140760	141407	CHRI
ORF	YAL003W	142174	143160	CHRI
ORF	YAL002W	143707	147531	CHRI
ORF	YAL001C	147594	151166	CHRI
ORF	YAR002W	152257	153876	CHRI
ORF	YAR002C-A	154065	154724	CHRI
ORF	YAR003W	155005	156285	CHRI
ORF	YAR007C	156754	158619	CHRI
ORF	YAR008W	158966	159793	CHRI
ORF	YAR014C	166742	168871	CHRI
ORF	YAR015W	169375	170295	CHRI
ORF	YAR018C	170396	171703	CHRI
ORF	YAR019C	172211	175135	CHRI
ORF	YAR019W-A	174998	175330	CHRI
ORF	YAR020C	176856	177023	CHRI
ORF	YAR023C	179281	179820	CHRI
ORF	YAR027W	183770	184477	CHRI
